"Export date: 7/10/2021, 12:24:16 AM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Whitefurze Round Cake Box Plastic White","Whitefurze","8.05","1539","37","12389","05/30/2015","4.64","1757","4.3","3.41","2072","Home & Kitchen","B00YJ83MHW","https://www.amazon.co.uk/Whitefurze-Round-Cake-Plastic-White/dp/B00YJ83MHW/ref=sr_1_487?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-487"
"","","12","Chef Aid Pizza Cutter silver 10E10427","Chef Aid","2.99","2719","76","8130","03/01/2015","1.48","3699","4.3","1.51","625","Home & Kitchen","B00VFNIHM4","https://www.amazon.co.uk/Chef-Aid-10E10427-Pizza-Cutter/dp/B00VFNIHM4/ref=sr_1_488?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-488"
"","","13","ITME Egg Slicer with Stainless Steel Wire Egg Slicer Multifunctional Egg Cutter for Evenly Slicing Boiled Eggs Ham Banana and Strawberry(Blue)","ITME","4.99","496","24","2475","05/04/2021","2.02","22","4.6","2.97","3800","Home & Kitchen","B0943S3MGD","https://www.amazon.co.uk/ITME-Stainless-Multifunctional-Slicing-Strawberry/dp/B0943S3MGD/ref=sr_1_489?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-489"
"","","14","Dad Gifts - World's Finest Dad Beer Glass (1 Pint / 580ml) Dad Birthday Gifts for Dad","Insaxa","24.95","5093","51","127070","05/26/2021","18.95","56","4.9","6","1217","Home & Kitchen","B091J9D75H","https://www.amazon.co.uk/Dad-Gifts-Worlds-Finest-Birthday/dp/B091J9D75H/ref=sr_1_490?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-490"
"","","15","Small Salad Spinner with clear serving bowl colander basket smart-lock lid easy drain system non-slip base. 16cm|6in diam. Washes dries & dresses lettuce herbs vegetables & fruit. Compact.","Taylors Eye Witness","11.22","440","33","4937","05/22/2017","7.32","742","4.6","3.9","2447","Home & Kitchen","B0725VVRGV","https://www.amazon.co.uk/colander-smart-lock-non-slip-vegetables-Compact/dp/B0725VVRGV/ref=sr_1_491?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-491"
"","","16","Pack of 2 Easy Pop Out ICE Cube Tray 21 Round Slots Easy-Release Food Safe Stackable Durable Silicone Molds for Drinks Jelly Shots Chocolate (Pack of 2 Random Color)","PLASTIFIC","4.49","989","20","4441","03/03/2021","1.62","32","4.4","2.87","4902","Home & Kitchen","B08YYVSFFZ","https://www.amazon.co.uk/Easy-Release-Stackable-Durable-Silicone-Chocolate/dp/B08YYVSFFZ/ref=sr_1_492?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-492"
"","","17","Sunset Lamp Lullabala 180 Degree Rotation Sunset Light Projector 16 Colors Romantic Visual Mood Lighting Lamp with Remote for Photo/Selfie/Bedroom Decor","Lullabala","17.99","139","11","2501","04/14/2021","13.06","2","3","4.93","1672","Lighting","B092ZTFL75","https://www.amazon.co.uk/Lullabala-Rotation-Projector-Romantic-Lighting/dp/B092ZTFL75/ref=sr_1_493?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-493"
"","","18","DECO EXPRESS Pack of 8 X Large STRONG Storage Laundry Shopping Bags - XL Moving Bags with Zipper & Handles Checkered - Reusable Store Zip Bag","DECO EXPRESS","16.99","4582","145","77848","09/11/2017","12.21","6773","4.4","4.78","188","Home & Kitchen","B075KDGGWM","https://www.amazon.co.uk/Express-52603-Storage-Laundry-Shopping/dp/B075KDGGWM/ref=sr_1_494?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-494"
"","","19","Home Brew Hydrometer with Included 100 Millimeter Trial Sampling Jar - Home Brew Equipment for Wine and Beer Making Testing Kit and Brewing Your Own Homebrew","Thermometer World","8.95","543","20","4860","05/03/2017","5.4","1067","4.6","3.55","4896","Home & Kitchen","B0722QYJSZ","https://www.amazon.co.uk/Hydrometer-Included-Millimeter-Trial-Sampling/dp/B0722QYJSZ/ref=sr_1_496?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-496"
"","","20","Green Balloon Garland Arch Kit162Pcs Sage Green Balloons Arch Set with White Gold Latex Balloons for Girls Boys Baby ShowerBirthday PartyWeddingJungle Safari Party Decoration","Wayfun","12.99","326","14","4235","05/20/2021","8.82","9","4.4","4.17","3901","Toys & Games","B095H64QYS","https://www.amazon.co.uk/Balloon-Garland-Balloons-Birthday-Decoration/dp/B095H64QYS/ref=sr_1_497?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-497"
"","","21","ALM ALMSL002 Trimmer Line 1.5Mm X 30M Blue","Alm","4.15","2072","68","8599","07/09/2007","2.47","953","4.5","1.68","406","Garden & Outdoors","B000TAN5AI","https://www.amazon.co.uk/ALM-Trimmer-Line-1-5Mm-30M/dp/B000TAN5AI/ref=sr_1_498?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-498"
"","","22","Anniversary House Metallic Candles Rose Gold with Holders","Anniversary House","1.90","1512","52","2873","09/24/2020","","2040","4.6","","558","Toys & Games","B076NTLLCD","https://www.amazon.co.uk/Metallic-Candles-Rose-Gold-12/dp/B076NTLLCD/ref=sr_1_499?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-499"
"","","23","Evans Educational UHU1 UHU White Tack","UHU","1.69","1557","49","2631","11/11/2010","0.83","2902","4.6","0.86","1292","Home & Kitchen","B004BTXVP2","https://www.amazon.co.uk/UHU-3C-U1PI-ZDEK-White-Tack-Adhesive/dp/B004BTXVP2/ref=sr_1_500?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-500"
"","","24","ArtBox A5 Activity Card - Black (Pack of 30 Sheets)","ARTBOX","1.90","338","11","642","09/27/2016","-0.6","320","4.6","2.5","12033","Home & Kitchen","B01M0OHPT2","https://www.amazon.co.uk/ArtBox-A5-Activity-Card-Sheets/dp/B01M0OHPT2/ref=sr_1_501?dchild=1&keywords=-kvnjdsnfkjew&qid=1625857889&s=kitchen&sr=1-501"
