"Export date: 7/11/2021, 5:42:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","12","kennethan A4(21x29.7 cm) Photo Frame 2 Pack Black-with White MountWooden Picture Frames with Glass for Desktop Display and Wall Mounting","kennethan","13.99","540","23","7555","01/29/2021","9.67","55","4.6","4.32","4066","Home & Kitchen","B08VF29HVB","https://www.amazon.co.uk/kennethan-21x29-7-Picture-Desktop-Mounting/dp/B08VF29HVB/ref=sr_1_2501?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2501"
"","","13","HUANUO Adjustable Footrest with 2 Optional Foot Cushions Non-slip Foot Stools for Office Home Travel","HUANUO","24.99","3317","63","82892","01/10/2020","18.99","5630","4.5","6","866","Home & Kitchen","B07S6MNJYL","https://www.amazon.co.uk/HUANUO-Adjustable-Footrest-Optional-Cushions/dp/B07S6MNJYL/ref=sr_1_2502?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2502"
"","","14","Alfya Tape Measure (2-Pack) Suitable for Measuring Body 60 Inches & 150 cm Sewing Tape Dual Sided Multi Colour & Pack (Red & White)","ALFYA","3.59","2339","111","8397","04/17/2021","1.66","170","4.7","1.93","315","Home & Kitchen","B08T1CX4FX","https://www.amazon.co.uk/Measure-2-Pack-Suitable-Measuring-Inches/dp/B08T1CX4FX/ref=sr_1_2503?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2503"
"","","15","Cocktail Fine Strainer Stainless Steel Professional Bar Tool Conical Mesh StrainerSilver","BarSoul","7.99","309","9","2469","04/02/2018","4.56","231","4.5","3.43","13900","Home & Kitchen","B07BWM6KQB","https://www.amazon.co.uk/Cocktail-Strainer-Stainless-Professional-Conical/dp/B07BWM6KQB/ref=sr_1_2504?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2504"
"","","16","Water Butt Connector Pipe Link Kit","Strata","5.40","1692","54","9137","03/04/2021","2.36","2055","4.5","3.04","577","Garden & Outdoors","B001DYWUNW","https://www.amazon.co.uk/Water-Butt-Connector-Pipe-Link/dp/B001DYWUNW/ref=sr_1_2505?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2505"
"","","17","Burger Press Different Size Hamburger Patty Molds 3 in 1 Hamburger Patty Maker Works Best for Stuffed Burgers Sliders Regular Beef Burger Non Stick Kitchen Barbecue Tool Grilling Accessories","DARMAI","6.99","259","13","1810","04/08/2021","3.74","50","4.9","3.25","8814","Home & Kitchen","B0921NYHTZ","https://www.amazon.co.uk/Different-Hamburger-Barbecue-Grilling-Accessories/dp/B0921NYHTZ/ref=sr_1_2506?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2506"
"","","18","Kilner Square Clip Top Jar 2ltr Preservation Jar Storage Jar Jam Jar with Cliptop Lid","Kilner","7.99","195","11","1558","05/10/2012","4.59","238","4.7","3.4","10851","Home & Kitchen","B00BMGG032","https://www.amazon.co.uk/Kilner-Square-Preservation-Storage-Cliptop/dp/B00BMGG032/ref=sr_1_2507?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2507"
"","","19","GRESAHOM Chrome Metallic Latex Mixed Balloons 50 PCS 10 Inch Blue White Sliver Mixed Shiny Thick Latex Balloons for Birthday Party Baby Shower Wedding Decorations Picnic Family Party Supplies","GRESAHOM","5.45","319","9","1739","05/26/2021","4.02","2","5","1.43","14534","Home & Kitchen","B095WNXX4K","https://www.amazon.co.uk/GRESAHOM-Metallic-Balloons-Birthday-Decorations/dp/B095WNXX4K/ref=sr_1_2511?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2511"
"","","20","SPINBUZZ Sewing Pins with Glass Heads 250 Pieces - 38 mm Long Straight for Dressmaking Quilting Jewellery & Crafts","SPINBUZZ","2.99","1398","41","4180","02/17/2021","1.48","133","4.7","1.51","1716","Home & Kitchen","B08WR98KXZ","https://www.amazon.co.uk/SPINBUZZ-Sewing-Glass-Heads-Pieces/dp/B08WR98KXZ/ref=sr_1_2512?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2512"
"","","21","Minky HH40201117M Ergo Ironing Board Blue 122 x 38 cm","Minky","45.00","3087","117","138915","08/03/2015","29.85","7364","4.5","15.15","283","Home & Kitchen","B013QSSGLM","https://www.amazon.co.uk/Minky-Ergo-Ironing-Board-Blue/dp/B013QSSGLM/ref=sr_1_2513?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2513"
"","","22","KingYH 2 Pack Artificial Hanging Vines Plants Plastic Fake Trailing Weeping Ivy Vine Greenery Drooping Plant for Wall Indoor Outside Garden Wedding Hanging Pot Basket Decoration","KingYH","7.00","579","21","4053","09/13/2019","3.75","1676","4.1","3.25","4655","Home & Kitchen","B07X3R8B7Y","https://www.amazon.co.uk/KingYH-Artificial-Trailing-Greenery-Decoration/dp/B07X3R8B7Y/ref=sr_1_2514?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2514"
"","","23","HAKACC Artificial Wisteria Vine15PCS Fake Hanging Flowers for Home Hotel Wedding Garden Party Decoration","HAKACC","15.99","180","8","2878","03/06/2021","11.36","2","4.7","4.63","16010","Home & Kitchen","B08Y6BGLGC","https://www.amazon.co.uk/HAKACC-Artificial-Wisteria-Hanging-Decoration/dp/B08Y6BGLGC/ref=sr_1_2515?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2515"
"","","24","Ikea - 5x Frakta Blue Large Bags - Ideal For Outdoor Use & Storage (Max Load - 25kg)","Ikea","6.89","15","0","103","05/08/2013","3.35","891","4.6","3.54","","","B00COVB90I","https://www.amazon.co.uk/Ikea-Frakta-Large-Outdoor-Storage/dp/B00COVB90I/ref=sr_1_2516?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007317&s=kitchen&sr=1-2516"
