"Export date: 7/11/2021, 5:52:12 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Elcoho Hawaiian Party Decorations Set Luau Grass Table Skirt with Hawaiian Garlands 3D Paper Straws Hawaiian Flowers and Palm Leaves for Luau Party Decorations","Elcoho","16.99","466","23","7917","01/29/2021","12.21","98","4.5","4.78","1997","Toys & Games","B08VDPQ492","https://www.amazon.co.uk/Elcoho-Hawaiian-Decorations-Garlands-Flowers/dp/B08VDPQ492/ref=sr_1_2756?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007844&s=kitchen&sr=1-2756"
"","","12","Highly Rigid 10 inches Large Paper Plates 50 Pack UNIK White Round Disposable Sturdy Bagasse Plates Eco Friendly Strong Compostable and Biodegradable Non Plastic Plates Ideal for EventsBBQs","UNIK","10.99","898","13","9869","10/26/2020","7.13","240","4.6","3.86","9457","Home & Kitchen","B08MWWYMTS","https://www.amazon.co.uk/UNIK-Disposable-Friendly-Compostable-Biodegradable/dp/B08MWWYMTS/ref=sr_1_2775?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2775"
"","","13","RED OCEAN Wizards Welcome Muggles Tolerated Gift Hanging Plaque Magic Home Sign","RED OCEAN","3.99","355","15","1416","05/17/2017","2.33","1708","4.5","1.66","7531","Home & Kitchen","B0719L28F4","https://www.amazon.co.uk/RED-OCEAN-Wizards-Welcome-Tolerated/dp/B0719L28F4/ref=sr_1_2776?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2776"
"","","14","70cm x 40cm WECLOME Printed Internal Coir Mat Door Mat Stencilled STILL GAME","The Stencil Co","17.99","175","4","3148","01/23/2014","10.27","363","4.7","7.72","39269","Home & Kitchen","B00I0E9KWW","https://www.amazon.co.uk/WECLOME-Printed-Internal-Stencilled-STILL/dp/B00I0E9KWW/ref=sr_1_2777?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2777"
"","","15","banpa Rug Grippers 30pcs Anti Curling Rug Gripper for Wooden Floors Laminated Floor Hard Floor Carpet Rugs Mats Washable Tape For All Types Shapes","banpa","9.99","314","10","3137","03/27/2021","7.41","51","4.2","2.58","12764","Home & Kitchen","B0917DW3BJ","https://www.amazon.co.uk/banpa-Grippers-Curling-Laminated-Washable/dp/B0917DW3BJ/ref=sr_1_2778?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2778"
"","","16","Indesit 10 Hole Washing Machine Drum Paddle Lifter Pack of 3","Indesit","5.49","278","11","1526","11/01/2009","2.47","1522","4.6","3.02","11987","Home & Kitchen","B002V6SPSA","https://www.amazon.co.uk/Indesit-Washing-Machine-Paddle-Lifter/dp/B002V6SPSA/ref=sr_1_2779?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2779"
"","","17","BG Electrical 860-01 Single Co-Axial Socket White Moulded Round Edge","BG Electrical","3.72","360","10","1339","03/25/2011","2.1","712","4.5","1.62","2400","Electronics & Photo","B004TRRVEI","https://www.amazon.co.uk/BG-Electrical-Single-Co-Axial-Connection/dp/B004TRRVEI/ref=sr_1_2780?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2780"
"","","18","NESCAFE Dolce Gusto Genio S Automatic Coffee Machine White by Krups","Nescaf Dolce Gusto","44.99","309","24","13902","06/12/2020","35.93","490","4.6","9.06","3832","Home & Kitchen","B08B49C9G7","https://www.amazon.co.uk/NESCAFE%CC%81-Dolce-Gusto-Automatic-Machine/dp/B08B49C9G7/ref=sr_1_2781?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2781"
"","","19","NESCAF GOLD Cappuccino Decaffeinated Unsweetened Coffee 8 Sachets (Pack of 6 Total 48 Sachets)","NESCAF GOLD","14.99","436","14","6536","03/18/2012","10.52","202","4.7","4.47","4503","Grocery","B007NG5BY4","https://www.amazon.co.uk/Nescaf%C3%A9-Cappuccino-Decaffeinated-Unsweetened-Sachets/dp/B007NG5BY4/ref=sr_1_2785?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2785"
"","","20","Pro Breeze Professional Mini 6' Clip Fan for Home Office and Desk 2 Fan Speeds with Fully Adjustable Fan Head  Black","Pro Breeze","17.99","2243","28","40352","04/28/2021","13.06","3432","4.6","4.93","3152","Home & Kitchen","B08NPD6SBV","https://www.amazon.co.uk/Pro-BreezeTM-Professional-Office-Adjustable/dp/B08NPD6SBV/ref=sr_1_2786?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2786"
"","","21","Draper 40417 Punch Down Tool","Draper","7.35","0","0","0","01/01/2002","4.24","772","4.3","3.11","","","B000Q5KLN0","https://www.amazon.co.uk/Draper-40417-Punch-Down-Tool/dp/B000Q5KLN0/ref=sr_1_2787?dchild=1&keywords=-kvnjdsnfkjew&qid=1626007906&s=kitchen&sr=1-2787"
"","","22","50 Polythene Garment Covers Dry Cleaner Bags 24' x 38'","Bonnin","10.99","248","8","2726","03/04/2019","7.1","248","4.5","3.89","21055","Home & Kitchen","B07PXX1V3H","https://www.amazon.co.uk/dp/B07PXX1V3H"
"","","23","Bar Drinkstuff CL-325007 Plastic Cocktail Fish Bowl Single 3L 185mm Diameter","Bar Drinkstuff","9.99","292","9","2917","10/11/2007","6.28","479","4.2","3.71","21207","Home & Kitchen","B00AKHIB9K","https://www.amazon.co.uk/dp/B00AKHIB9K"
"","","24","Beach Blanket 210 x 200cm Picnic Blanket Extra Large Waterproof Beach Mat with 4 Fixed Nails for Beach Camping Hiking Compact Lightweight 83 X 79in","Rantizon","13.95","968","32","13504","06/13/2021","9.64","37","4.1","4.31","1014","Sports & Outdoors","B093PBN673","https://www.amazon.co.uk/dp/B093PBN673"
