"Export date: 7/11/2021, 6:40:33 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Jean-Patrique Silicone Handles for the Whatever Pan JP1253_FBA","Jean-Patrique","3.99","860","28","3431","12/11/2019","2.33","2687","4.3","1.66","5034","Home & Kitchen","B082N55Y17","https://www.amazon.co.uk/Jean-Patrique-JP1253_FBA-Silicone-Handles-Whatever/dp/B082N55Y17/ref=sr_1_3796?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010792&s=kitchen&sr=1-3796"
"","","12","Satya Nag Champa Patchouli Incense Sticks - 3 Packs","Satya","2.42","252","8","610","11/09/2017","...","450","4.6","","13819","Home & Kitchen","B0779CX8GZ","https://www.amazon.co.uk/dp/B0779CX8GZ"
"","","13","Nespresso Aeroccino 3 Milk Frother Black - Complete Standalone Unit","Nespresso","70.00","173","5","12110","09/30/2012","57.11","475","4.5","12.89","17206","Home & Kitchen","B004RQE6QC","https://www.amazon.co.uk/dp/B004RQE6QC"
"","","14","Evostik - ALL PURPOSE SILICONE SEAL - CLEAR 112896","Evo-Stik","4.98","2317","77","11539","03/01/2004","2.16","1650","4.6","2.82","224","DIY & Tools","B0001GRVOG","https://www.amazon.co.uk/dp/B0001GRVOG"
"","","15","Make It Real  Fashion Design Sketchbook: Digital Dream. Inspirational Fashion Design Coloring Book for Girls. Includes Sketchbook Stencils Puffy Stickers Foil Stickers and Fashion Design Guide","Make It Real","5.99","368","12","2204","04/26/2017","4.02","432","4.6","1.97","5161","Toys & Games","B06XGPS6T7","https://www.amazon.co.uk/dp/B06XGPS6T7"
"","","16","Floweralla Silk Daisy Artificial flowers 6Pcs Fake Flowers Plastic Bushes Indoor Outside Farmhouse Garden Plan Decore Green Shrubs Plants","Floweralla","7.78","570","23","4435","03/20/2021","4.41","0","","3.37","4198","Home & Kitchen","B08ZKWLBMG","https://www.amazon.co.uk/Floweralla-Artificial-flowers-Flowers-Farmhouse/dp/B08ZKWLBMG/ref=sr_1_3801?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010792&s=kitchen&sr=1-3801"
"","","17","37174 Citronella Incense Cones 15 Cones x 12 Packs","STAMFORD INC","9.98","215","7","2146","08/30/2012","6.27","227","4.6","3.71","11187","Home & Kitchen","B00947YWE0","https://www.amazon.co.uk/dp/B00947YWE0"
"","","18","Rolson 40352 Hex Key Set 1.5-10 mm-10 Pieces","Rolson","3.45","4041","134","13941","09/02/2008","0.82","4288","4.6","2.63","91","DIY & Tools","B001F66HHI","https://www.amazon.co.uk/dp/B001F66HHI"
"","","19","2-3 Kg Salt Lamp- Pink Crystal Light Home Decor Accessory with Button Control and British Style Electric Plug Fine Quality Relaxation Gifts for Men & Women","SourceDIY","12.95","368","12","4766","12/08/2020","...","1615","4.5","","319","Lighting","B08PZL4FK4","https://www.amazon.co.uk/dp/B08PZL4FK4"
"","","20","JAIEF Set of 6 Tequila Glasses Heavy Base Shot Glass  Cordial Glasses 2 oz","JAIEF","17.99","146","4","2627","02/02/2021","13.06","64","4.8","4.93","20999","Home & Kitchen","B08VS2SJRG","https://www.amazon.co.uk/dp/B08VS2SJRG"
"","","21","Miracle-Gro Patch Magic Grass Seed Feed and Coir 3.6 kg - 48 patches","Miracle-Gro","20.00","4413","147","88260","01/18/2010","14.76","4374","4.1","5.24","165","Garden & Outdoors","B0036WSXEY","https://www.amazon.co.uk/dp/B0036WSXEY"
"","","22","Rolson 68885 Oil Tan Double Tool Belt","Rolson","24.11","560","18","13502","10/17/2014","16.19","866","4.6","7.92","3125","DIY & Tools","B00OOTPVEI","https://www.amazon.co.uk/dp/B00OOTPVEI"
"","","23","STAEDTLER 8043 C12-1 FIMO Professional Oven Hardening Modelling Clay 12 x 25 g Blocks - Assorted Colours","STAEDTLER","10.74","453","15","4865","02/13/2019","8.05","219","4.6","2.69","3678","Toys & Games","B07NLNTKG2","https://www.amazon.co.uk/dp/B07NLNTKG2"
"","","24","OTMVicor 50feet Fabric Bunting48pcs Outdoor Bunting BannerTriangle Flags for Garden Birthday Party Outdoor Party Decoration","OTMVicor","11.99","1227","40","14712","01/28/2021","7.98","90","4.6","4.01","742","Toys & Games","B08V91RZV3","https://www.amazon.co.uk/dp/B08V91RZV3"
