"Export date: 7/11/2021, 6:33:52 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","amscan 10022464 Assorted 80th Birthday Latex Balloon Decoration-6 Pcs 80","amscan","3.21","1010","33","3242","01/01/2016","0.51","687","4.6","2.7","9354","Home & Kitchen","B01FFW4UDK","https://www.amazon.co.uk/dp/B01FFW4UDK"
"","","12","Vax Steam Detergent Citrus Burst 1L","Vax","7.47","2008","66","15000","12/01/2012","4.15","3041","4.5","3.32","527","Home & Kitchen","B00AENKSAK","https://www.amazon.co.uk/dp/B00AENKSAK"
"","","13","Sistema Microwave Poacher for up to 4 Eggs Red/Clear 28.7 x 20.5 x 8.4 cm","Sistema","9.89","560","18","5538","09/01/2017","6.2","3193","3.9","3.69","5172","Home & Kitchen","B074K11LRP","https://www.amazon.co.uk/dp/B074K11LRP"
"","","14","Peicci 15pcs Rose Gold Cake Toppers Happy Birthday Cake Toppers Birthday Cupcake Toppers Cake Decorations with Glitter and 5inch Confetti Rose Gold Balloon","Peicci","3.99","905","30","3611","08/19/2020","2","148","4.3","1.99","716","Home & Kitchen","B08G8CNKZK","https://www.amazon.co.uk/dp/B08G8CNKZK"
"","","15","HG 507050106 UPVC Powerful Cleaner 500 ml - For All Synthetic Materials Against Dirt-Without Damaging The Surface White","HG","5.92","15","0","89","12/30/2013","3.02","2787","4.2","2.9","","","B00HLXTFVY","https://www.amazon.co.uk/HG-UPVC-Powerful-Cleaner-500/dp/B00HLXTFVY/ref=sr_1_3632?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010394&s=kitchen&sr=1-3632"
"","","16","Harris 844 Shed and Fence Brush 4 Inch/ 100mm","Harris","7.99","233","7","1862","06/08/2011","5.33","949","4.6","2.66","1846","DIY & Tools","B0054XC2EA","https://www.amazon.co.uk/dp/B0054XC2EA"
"","","17","Zhu Ting Paint Brushes 10pcs Paint Brush Set for Watercolor/Oil/Acrylic/Crafts/Rock & Face Painting(Blue)","Zhu Ting","3.99","440","14","1756","08/27/2016","2.34","958","4.5","1.65","2319","Home & Kitchen","B01LCFA9H0","https://www.amazon.co.uk/dp/B01LCFA9H0"
"","","18","Silverline 219607 Earth Anchor 450 mm","Silverline","8.92","4","0","36","11/15/2011","5.65","828","4.4","3.27","60273","DIY & Tools","B00683RRLS","https://www.amazon.co.uk/dp/B00683RRLS"
"","","19","134 Pcs Balloons Garland Arch Kit Navy Sky Blue Balloons Baby Shower Boys Birthday Wedding Graduation White Silver Latex Confetti Metallic Balloons Party Decorations Supplies with 4 Pcs Tools","YHmall","11.99","328","10","3933","12/29/2020","7.98","33","4.4","4.01","6420","Toys & Games","B08RHSTRPD","https://www.amazon.co.uk/dp/B08RHSTRPD"
"","","20","Palm Focus 1 Litre","Growth Technology Ltd","8.63","2076","69","17916","01/26/2011","5.13","1546","4.6","3.5","471","Garden & Outdoors","B004KX6HP0","https://www.amazon.co.uk/dp/B004KX6HP0"
"","","21","MAXPORIUM 2-Pieces Clothes Drawer Organisers Divider - Foldable Wardrobe Organiser with 24 Cells - Fabric Drawer Divider for Underwear Storage Baby Clothes Socks Ties - Grey","MAXPORIUM","7.64","197","6","1505","10/20/2020","4.79","114","4.5","2.85","7693","Home & Kitchen","B08LH5G1S9","https://www.amazon.co.uk/dp/B08LH5G1S9"
"","","22","4X AquaHouse AH-UIF Universal Fridge Water Filter fits Samsung LG Daewoo Rangemaster Beko Haier etc Fridge Freezer","AquaHouse","19.99","545","18","10895","11/08/2016","14.75","400","4.7","5.24","6128","Home & Kitchen","B01N3PI736","https://www.amazon.co.uk/dp/B01N3PI736"
"","","23","CBL Grassleaf Large Wooden Wood Rolling Box","Grassleaf","7.49","299","9","2240","06/03/2010","4.16","1674","4.3","3.33","7578","Home & Kitchen","B003PD4FUK","https://www.amazon.co.uk/dp/B003PD4FUK"
"","","24","LED Strip Lights LED Strip Colour Changing LED FairyRGB Light Strip Set with Remote Control Ideal for Room Home Kitchen Parties (2m)","AIJIAER","5.40","1155","38","6237","08/30/2020","3.52","267","4","1.88","1449","Lighting","B08GYCD2JV","https://www.amazon.co.uk/dp/B08GYCD2JV"
