"Export date: 7/11/2021, 6:47:08 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Reviews","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","MK K1170RPWHI Pendant Lamp Holder with Cord Grip","MK","2.12","1908","63","4045","02/17/2015","0.75","2092","4.6","1.37","119","Lighting","B00TS5UXGY","https://www.amazon.co.uk/MK-K1170RPWHI-Pendant-Lamp-Holder/dp/B00TS5UXGY/ref=sr_1_3964?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3964"
"","","12","Aqua Optima PJ0633 Fridge Water Filter Jug for Reduction of microplastics Chlorine limescale and impurities White 2.5 L","Aqua Optima","9.99","1807","60","18052","02/05/2020","6.28","955","4.6","3.71","1496","Home & Kitchen","B084J3QP4R","https://www.amazon.co.uk/dp/B084J3QP4R"
"","","13","Vesta Baby Over the Door Hanging Organizer with Hooks - Unisex Space Saving 4 Pocket Storage Solution for Bathroom Children's Room Nursery - Clear Window Caddy Hanger - 2 Small Items Utility Pockets","Vesta Baby","19.99","1341","44","26807","08/07/2019","14.75","1740","4.7","5.24","302","Baby Products","B07W7XCKL4","https://www.amazon.co.uk/Vesta-Baby-Hanging-Organizer-Hooks/dp/B07W7XCKL4/ref=sr_1_3966?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3966"
"","","14","Silvine A3 Children's Activity Book. 24 Pages of 100gsm Smooth White Cartridge Paper (420 x 297mm)","Silvine","1.85","557","18","1030","02/17/2020","-0.74","264","4.4","2.44","4058","Home & Kitchen","B084W54Z4W","https://www.amazon.co.uk/Silvine-Childrens-Activity-100gsm-Cartridge/dp/B084W54Z4W/ref=sr_1_3967?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3967"
"","","15","Addis Eco 100% Plastic Everyday Kitchen Food Waste Compost Caddy Bin 4.5 Litre Recycled Light Grey","Addis","7.99","3687","122","29459","05/22/2019","4.59","6801","4.7","3.4","214","Home & Kitchen","B07S2541CM","https://www.amazon.co.uk/Addis-Recycled-Plastic-Everyday-Kitchen/dp/B07S2541CM/ref=sr_1_3968?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3968"
"","","16","2PCS Silicone Ice Cube Trays with No-Spill Removable Lid Easy-Release Flexible Ice Cube Moulds LFGB Certified and BPA Free Stackable Durable Dishwasher Safe Pack of 2","PREMIUM ONE","4.99","595","19","2969","01/01/2021","2.02","229","4.6","2.97","3565","Home & Kitchen","B08RW6TSJG","https://www.amazon.co.uk/dp/B08RW6TSJG"
"","","17","Time to Sparkle 3 Bows + 7M Ribbon Wedding Car Ribbon Decoration Kit Wrapping Large Bow (Ivory)","Time to Sparkle","3.69","2308","76","8517","08/08/2017","2.08","174","4.3","1.61","501","Home & Kitchen","B07477CW7S","https://www.amazon.co.uk/Time-Sparkle-Wedding-Decoration-Wrapping/dp/B07477CW7S/ref=sr_1_3970?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3970"
"","","18","Forever Rose PTN Eternal Rose with I Love You Necklace in 100 Languages Real Rose Gift box Handmade Preserved Rose Romantic Gifts for Her on Valentine's Day Mother's Day Anniversary","PTN","20.99","278","9","5835","05/14/2021","15.6","27","3.8","5.39","26161","Home & Kitchen","B094Y3S87J","https://www.amazon.co.uk/PTN-Languages-Preserved-Valentines-Anniversary/dp/B094Y3S87J/ref=sr_1_3971?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3971"
"","","19","Boon B11088 Bath Toy Pipes New Colours","Boon","6.62","1032","57","6832","06/04/2015","3.43","3005","4.6","3.19","477","Toys & Games","B00R0V7PUU","https://www.amazon.co.uk/Boon-PIPES-Multicoloured-Connecting-Bathtime/dp/B00R0V7PUU/ref=sr_1_3605?dchild=1&keywords=-kvnjdsnfkjew&qid=1626010318&s=kitchen&sr=1-3605"
"","","20","FLEXISPOT Sit Stand Desk Standing Desk Height Adjustable Desk Converter-35 Inch Wide Work Surface M17MB (MEDIUM Black)","FLEXISPOT","114.99","330","11","37947","01/22/2020","92.43","191","4.8","22.56","9751","Home & Kitchen","B0841SBNGN","https://www.amazon.co.uk/dp/B0841SBNGN"
"","","21","Roller Blind Fittings Replacement Repair Kit NETUME 25mm Window Vertical Blind Spare Parts with Metal Brackets Bead ChainChild Safety Clips Roman Blind Mechanism Accessories for Kitchen Bath","NETUME","7.99","216","7","1726","01/26/2021","4.56","56","4.4","3.43","12330","Home & Kitchen","B08V17X55Q","https://www.amazon.co.uk/Fittings-Replacement-NETUME-Mechanism-Accessories/dp/B08V17X55Q/ref=sr_1_3977?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3977"
"","","22","Canna Coco 1L A&B Bottles Set","CANNA","13.43","787","26","10569","06/28/2010","9.2","1274","4.7","4.23","1366","Garden & Outdoors","B003VN7272","https://www.amazon.co.uk/dp/B003VN7272"
"","","23","Adorfine 30PCS Wedding Bubbles Wedding Wand Heart Tube Absofine Soap Bubbles Wedding Favours Table Decoration Party Accessories","Adorfine","8.99","135","4","1214","01/14/2021","5.43","15","4.7","3.56","11279","Home & Kitchen","B08T14QC4S","https://www.amazon.co.uk/Adorfine-Wedding-Absofine-Decoration-Accessories/dp/B08T14QC4S/ref=sr_1_3979?dchild=1&keywords=-kvnjdsnfkjew&qid=1626011188&s=kitchen&sr=1-3979"
"","","24","Baby Boy Girl Unisex Soft Fleece Wrap Blanket Pram Cot Crib Moses Basket Grey Teddy","Snuggle Baby","7.60","458","15","3481","09/13/2017","...","1368","4.7","","5687","Home & Kitchen","B07F38P69T","https://www.amazon.co.uk/dp/B07F38P69T"
